Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Dak Prescott,DAL,29,41,282,2,2,1,8,34,85.6,3,11,0,9,0,0,0,0,0,1,1,202212290,oti
Malik Davis,DAL,0,0,0,0,0,0,0,0,,10,39,0,23,2,2,23,0,18,0,0,202212290,oti
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,19,37,1,6,0,0,0,0,0,0,0,202212290,oti
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,14,11,100,0,34,0,0,202212290,oti
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,56,2,13,0,0,202212290,oti
T.Y. Hilton,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,50,0,28,0,0,202212290,oti
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,39,0,14,0,0,202212290,oti
Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,7,0,7,0,0,202212290,oti
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,202212290,oti
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202212290,oti
Joshua Dobbs,TEN,20,39,232,1,1,2,12,39,67.5,3,12,0,7,0,0,0,0,0,2,1,202212290,oti
Hassan Haskins,TEN,0,0,0,0,0,0,0,0,,12,40,0,12,3,2,13,0,10,0,0,202212290,oti
Jonathan Ward,TEN,0,0,0,0,0,0,0,0,,4,26,0,12,1,1,4,0,4,0,0,202212290,oti
Treylon Burks,TEN,0,0,0,0,0,0,0,0,,1,20,0,20,8,4,66,0,30,0,0,202212290,oti
Racey McMath,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,39,0,39,0,0,202212290,oti
Robert Woods,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,39,1,10,0,0,202212290,oti
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,24,0,12,0,0,202212290,oti
Austin Hooper,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,6,0,6,0,0,202212290,oti
Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202212290,oti
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,4,0,4,0,0,202212290,oti
Julius Chestnut,TEN,0,0,0,0,0,0,0,0,,4,-1,0,1,1,1,33,0,33,0,0,202212290,oti
