Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Jared Goff,DET,19,35,229,0,1,2,18,36,62.7,3,7,0,5,0,0,0,0,0,1,1,202210090,nwe
Jamaal Williams,DET,0,0,0,0,0,0,0,0,,15,56,0,13,0,0,0,0,0,0,0,202210090,nwe
Craig Reynolds,DET,0,0,0,0,0,0,0,0,,6,24,0,19,3,3,68,0,36,0,0,202210090,nwe
Justin Jackson,DET,0,0,0,0,0,0,0,0,,3,14,0,11,1,0,0,0,0,0,0,202210090,nwe
Josh Reynolds,DET,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,92,0,31,0,0,202210090,nwe
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,45,0,20,0,0,202210090,nwe
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,18,0,11,0,0,202210090,nwe
T.J. Hockenson,DET,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,6,0,6,0,0,202210090,nwe
Bailey Zappe,NWE,17,21,188,1,1,0,0,24,100.0,5,5,0,5,0,0,0,0,0,1,0,202210090,nwe
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,25,161,0,49,2,2,14,0,15,0,0,202210090,nwe
Damien Harris,NWE,0,0,0,0,0,0,0,0,,4,11,0,9,1,1,1,0,1,0,0,202210090,nwe
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,111,1,24,0,0,202210090,nwe
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,54,0,23,0,0,202210090,nwe
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,7,0,5,0,0,202210090,nwe
Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202210090,nwe
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,1,-1,0,-1,1,1,1,0,1,0,0,202210090,nwe
