Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Andy Dalton,NOR,18,22,205,0,1,6,38,58,86.6,2,-2,0,-1,0,0,0,0,0,0,0,202301010,phi
Taysom Hill,NOR,2,2,24,0,0,1,7,17,116.7,14,46,1,9,1,1,10,0,10,0,0,202301010,phi
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,16,73,0,15,1,1,7,0,7,0,0,202301010,phi
Eno Benjamin,NOR,0,0,0,0,0,0,0,0,,2,10,0,8,1,1,9,0,9,0,0,202301010,phi
Adam Prentice,NOR,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,4,0,4,0,0,202301010,phi
Rashid Shaheed,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,79,0,58,0,0,202301010,phi
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,62,0,21,0,0,202301010,phi
Chris Olave,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,42,0,16,0,0,202301010,phi
Adam Trautman,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,16,0,16,0,0,202301010,phi
Gardner Minshew II,PHI,18,32,274,1,1,6,28,78,82.0,1,0,0,0,0,0,0,0,0,2,0,202301010,phi
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,12,61,0,14,0,0,0,0,0,0,0,202301010,phi
Boston Scott,PHI,0,0,0,0,0,0,0,0,,2,6,0,8,1,0,0,0,0,0,0,202301010,phi
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,115,0,28,0,0,202301010,phi
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,97,1,78,0,0,202301010,phi
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,45,0,18,0,0,202301010,phi
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,17,0,9,0,0,202301010,phi
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202301010,phi
