Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Geno Smith,SEA,24,30,197,0,1,2,17,27,80.1,2,2,0,3,0,0,0,0,0,0,0,202209180,sfo
DeeJay Dallas,SEA,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,202209180,sfo
Rashaad Penny,SEA,0,0,0,0,0,0,0,0,,6,15,0,6,0,0,0,0,0,0,0,202209180,sfo
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,4,10,0,8,3,2,5,0,3,0,0,202209180,sfo
Travis Homer,SEA,0,0,0,0,0,0,0,0,,2,9,0,5,4,4,33,0,17,0,0,202209180,sfo
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,107,0,27,0,0,202209180,sfo
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,35,0,12,0,0,202209180,sfo
Noah Fant,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,0,7,0,0,202209180,sfo
D'Wayne Eskridge,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202209180,sfo
Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,2,0,0,202209180,sfo
Marquise Goodwin,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202209180,sfo
Jimmy Garoppolo,SFO,13,21,154,1,0,1,0,38,100.1,4,5,1,3,0,0,0,0,0,0,0,202209180,sfo
Trey Lance,SFO,2,3,30,0,0,0,0,25,99.3,3,13,0,7,0,0,0,0,0,0,0,202209180,sfo
Jeff Wilson,SFO,0,0,0,0,0,0,0,0,,18,84,0,16,2,2,19,0,14,0,0,202209180,sfo
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,4,53,0,51,6,5,44,0,15,1,0,202209180,sfo
Tyrion Davis-Price,SFO,0,0,0,0,0,0,0,0,,14,33,0,20,0,0,0,0,0,0,0,202209180,sfo
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,2,1,1,1,1,0,0,0,0,0,0,202209180,sfo
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,63,0,25,0,0,202209180,sfo
Ross Dwelley,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,38,1,38,0,0,202209180,sfo
Ray-Ray McCloud,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,16,0,16,0,0,202209180,sfo
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,202209180,sfo
Danny Gray,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202209180,sfo
