Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Aaron Rodgers,GNB,22,34,195,0,1,4,33,23,67.6,1,-1,0,-1,0,0,0,0,0,1,1,202209110,min
Jordan Love,GNB,4,5,65,0,0,0,0,25,118.7,0,0,0,0,0,0,0,0,0,0,0,202209110,min
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,5,49,0,29,5,3,27,0,22,0,0,202209110,min
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,10,45,1,14,6,5,46,0,12,0,0,202209110,min
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,1,11,0,11,5,4,37,0,23,0,0,202209110,min
Christian Watson,GNB,0,0,0,0,0,0,0,0,,1,7,0,7,4,2,34,0,25,0,0,202209110,min
Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,36,0,23,0,0,202209110,min
Josiah Deguara,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,28,0,15,0,0,202209110,min
Sammy Watkins,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,18,0,9,0,0,202209110,min
Juwann Winfree,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0,202209110,min
Randall Cobb,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,14,0,8,0,0,202209110,min
Tyler Davis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202209110,min
Kirk Cousins,MIN,23,32,277,2,0,1,8,64,118.9,0,0,0,0,0,0,0,0,0,0,0,202209110,min
Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,20,90,0,16,5,3,18,0,10,0,0,202209110,min
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,8,36,0,10,0,0,0,0,0,0,0,202209110,min
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,184,2,64,0,0,202209110,min
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,36,0,22,0,0,202209110,min
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,17,0,12,0,0,202209110,min
K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,14,0,7,0,0,202209110,min
C.J. Ham,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202209110,min
Ben Ellefson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,202209110,min
Irv Smith Jr.,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202209110,min
