Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Teddy Bridgewater,MIA,14,23,193,1,1,0,0,64,84.1,1,11,0,11,0,0,0,0,0,0,0,202209290,cin
Tua Tagovailoa,MIA,8,14,110,0,1,1,10,26,52.7,0,0,0,0,0,0,0,0,0,0,0,202209290,cin
Raheem Mostert,MIA,0,0,0,0,0,0,0,0,,15,69,0,25,3,2,12,0,6,0,0,202209290,cin
Chase Edmonds,MIA,0,0,0,0,0,0,0,0,,5,6,0,4,3,2,14,1,7,0,0,202209290,cin
Trent Sherfield,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,55,0,16,0,0,202209290,cin
Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,39,0,20,0,0,202209290,cin
Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,23,0,21,0,0,202209290,cin
River Cracraft,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202209290,cin
Tyreek Hill,MIA,0,0,0,0,0,0,0,0,,1,-1,0,-1,14,10,160,0,64,0,0,202209290,cin
Joe Burrow,CIN,20,31,287,2,0,1,6,59,115.9,5,6,0,5,0,0,0,0,0,0,0,202209290,cin
Tyler Boyd,CIN,1,1,23,0,0,0,0,23,118.7,0,0,0,0,5,2,47,0,43,0,0,202209290,cin
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,24,61,1,7,4,4,13,0,9,0,0,202209290,cin
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,124,1,59,0,0,202209290,cin
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,81,0,36,0,0,202209290,cin
Hayden Hurst,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,27,1,19,0,0,202209290,cin
Mitchell Wilcox,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,0,18,0,0,202209290,cin
Samaje Perine,CIN,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,202209290,cin
Devin Asiasi,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202209290,cin
Chris Evans,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202209290,cin
