Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Geno Smith,SEA,26,34,275,2,1,2,12,51,106.9,6,38,0,18,0,0,0,0,0,0,0,202211060,crd
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,26,109,2,15,4,3,20,0,13,0,0,202211060,crd
Travis Homer,SEA,0,0,0,0,0,0,0,0,,1,7,0,7,3,3,25,0,22,0,0,202211060,crd
DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,1,4,0,4,0,0,0,0,0,1,0,202211060,crd
Noah Fant,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,96,0,51,0,0,202211060,crd
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,67,1,30,0,0,202211060,crd
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,37,1,9,0,0,202211060,crd
Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,24,0,13,0,0,202211060,crd
Colby Parkinson,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,6,0,10,0,0,202211060,crd
D'Wayne Eskridge,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202211060,crd
Kyler Murray,ARI,25,35,175,2,0,5,35,22,101.5,8,60,0,21,0,0,0,0,0,2,1,202211060,crd
James Conner,ARI,0,0,0,0,0,0,0,0,,7,45,0,14,5,5,19,0,8,0,0,202211060,crd
Eno Benjamin,ARI,0,0,0,0,0,0,0,0,,4,12,0,5,1,1,15,0,15,0,0,202211060,crd
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,1,3,0,3,1,1,0,0,0,0,0,202211060,crd
Keaontay Ingram,ARI,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0,202211060,crd
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,69,0,18,0,0,202211060,crd
Zach Ertz,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,40,1,14,0,0,202211060,crd
DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,36,1,22,0,0,202211060,crd
Robbie Chosen,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,-4,0,-4,0,0,202211060,crd
