Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Trevor Lawrence,JAX,28,39,262,3,0,0,0,35,115.5,3,7,0,6,0,0,0,0,0,0,0,202209250,sdg
James Robinson,JAX,0,0,0,0,0,0,0,0,,17,100,1,50,3,3,16,0,7,0,0,202209250,sdg
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,13,45,0,9,3,3,30,0,16,0,0,202209250,sdg
Zay Jones,JAX,0,0,0,0,0,0,0,0,,1,0,0,0,11,10,85,1,16,0,0,202209250,sdg
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,72,1,35,0,0,202209250,sdg
Marvin Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,33,1,11,0,0,202209250,sdg
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0,202209250,sdg
Evan Engram,JAX,0,0,0,0,0,0,0,0,,1,0,0,0,3,1,9,0,9,0,0,202209250,sdg
Jamycal Hasty,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202209250,sdg
C.J. Beathard,JAX,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0,202209250,sdg
Justin Herbert,LAC,25,45,297,1,1,1,11,54,74.0,1,7,0,7,0,0,0,0,0,1,1,202209250,sdg
Sony Michel,LAC,0,0,0,0,0,0,0,0,,5,22,0,8,2,1,9,0,9,0,0,202209250,sdg
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,4,5,0,3,8,8,48,0,12,0,0,202209250,sdg
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,99,0,45,0,0,202209250,sdg
Jalen Guyton,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,64,0,54,0,0,202209250,sdg
Gerald Everett,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,25,0,14,0,0,202209250,sdg
Mike Williams,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,15,1,15,0,0,202209250,sdg
Zander Horvath,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202209250,sdg
Joshua Kelley,LAC,0,0,0,0,0,0,0,0,,1,-3,0,-3,2,2,6,0,8,0,0,202209250,sdg
DeAndre Carter,LAC,0,0,0,0,0,0,0,0,,1,-5,0,-5,4,3,31,0,17,0,0,202209250,sdg
