Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Baker Mayfield,LAR,12,21,111,1,1,5,27,18,67.8,1,1,0,1,0,0,0,0,0,1,0,202212190,gnb
Cam Akers,LAR,0,0,0,0,0,0,0,0,,12,65,0,19,3,3,35,0,18,0,0,202212190,gnb
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,2,7,0,5,0,0,0,0,0,0,0,202212190,gnb
Brandon Powell,LAR,0,0,0,0,0,0,0,0,,1,3,0,3,2,1,4,0,4,0,0,202212190,gnb
Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,32,0,17,0,0,202212190,gnb
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,27,1,8,0,0,202212190,gnb
Ben Skowronek,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,3,0,3,0,0,202212190,gnb
Malcolm Brown,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202212190,gnb
Tutu Atwell,LAR,0,0,0,0,0,0,0,0,,1,-4,0,-4,4,1,10,0,10,0,0,202212190,gnb
Aaron Rodgers,GNB,22,30,229,1,1,3,22,25,92.2,3,-3,0,-1,0,0,0,0,0,0,0,202212190,gnb
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,17,90,0,14,5,4,36,1,25,1,1,202212190,gnb
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,11,36,2,8,3,3,35,0,17,0,0,202212190,gnb
Patrick Taylor,GNB,0,0,0,0,0,0,0,0,,4,15,0,6,0,0,0,0,0,0,0,202212190,gnb
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,55,0,23,0,0,202212190,gnb
Christian Watson,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,46,0,15,0,0,202212190,gnb
Randall Cobb,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,32,0,14,0,0,202212190,gnb
Marcedes Lewis,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0,202212190,gnb
Allen Lazard,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,202212190,gnb
Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,0,4,0,0,202212190,gnb
