Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Patrick Mahomes,KAN,25,34,423,3,1,1,6,57,132.4,0,0,0,0,0,0,0,0,0,1,0,202210230,sfo
Chad Henne,KAN,0,2,0,0,0,0,0,0,39.6,3,-3,0,-1,0,0,0,0,0,0,0,202210230,sfo
Isiah Pacheco,KAN,0,0,0,0,0,0,0,0,,8,43,0,17,0,0,0,0,0,0,0,202210230,sfo
Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,6,32,1,16,1,0,0,0,0,0,0,202210230,sfo
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,2,28,2,25,4,4,32,1,18,0,0,202210230,sfo
Jerick McKinnon,KAN,0,0,0,0,0,0,0,0,,2,12,0,9,3,2,36,0,34,0,0,202210230,sfo
JuJu Smith-Schuster,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,124,1,45,0,0,202210230,sfo
Marquez Valdes-Scantling,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,111,0,57,0,0,202210230,sfo
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,98,0,27,0,0,202210230,sfo
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,202210230,sfo
Jody Fortson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0,202210230,sfo
Justin Watson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,4,1,4,0,0,202210230,sfo
Skyy Moore,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,1,202210230,sfo
Jimmy Garoppolo,SFO,25,37,303,2,1,5,26,34,99.3,2,2,0,3,0,0,0,0,0,1,1,202210230,sfo
Brock Purdy,SFO,4,9,66,0,1,0,0,22,30.1,1,1,0,1,0,0,0,0,0,0,0,202210230,sfo
Jeff Wilson,SFO,0,0,0,0,0,0,0,0,,7,54,0,15,1,0,0,0,0,0,0,202210230,sfo
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,8,38,0,12,2,2,24,0,13,0,0,202210230,sfo
Tyrion Davis-Price,SFO,0,0,0,0,0,0,0,0,,2,4,0,3,2,0,0,0,0,0,0,202210230,sfo
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,1,2,0,2,7,5,42,0,22,0,0,202210230,sfo
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,98,1,34,0,0,202210230,sfo
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,82,0,21,0,0,202210230,sfo
Ray-Ray McCloud,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,65,1,22,0,0,202210230,sfo
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,34,0,17,0,0,202210230,sfo
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,24,0,13,0,0,202210230,sfo
Danny Gray,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,202210230,sfo
