Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Dak Prescott,DAL,22,25,276,2,0,0,0,68,139.3,3,16,0,11,0,0,0,0,0,0,0,202211200,min
Cooper Rush,DAL,4,5,31,0,0,0,0,14,92.5,0,0,0,0,0,0,0,0,0,0,0,202211200,min
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,15,80,0,20,6,6,109,2,68,0,0,202211200,min
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,15,42,2,8,1,1,5,0,5,0,0,202211200,min
Malik Davis,DAL,0,0,0,0,0,0,0,0,,7,13,0,9,3,2,22,0,14,0,0,202211200,min
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,45,0,27,0,0,202211200,min
Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,42,0,35,0,0,202211200,min
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,41,0,19,0,0,202211200,min
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,22,0,12,0,0,202211200,min
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,11,0,0,202211200,min
Jalen Tolbert,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202211200,min
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-2,0,-2,0,0,202211200,min
Kirk Cousins,MIN,12,23,105,0,0,7,49,15,64.6,0,0,0,0,0,0,0,0,0,1,1,202211200,min
Nick Mullens,MIN,5,7,54,0,0,0,0,15,93.7,0,0,0,0,0,0,0,0,0,0,0,202211200,min
Dalvin Cook,MIN,0,0,0,0,0,0,0,0,,11,72,0,17,1,0,0,0,0,0,0,202211200,min
Kene Nwangwu,MIN,0,0,0,0,0,0,0,0,,4,1,0,4,1,1,5,0,5,0,0,202211200,min
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,34,0,11,0,0,202211200,min
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,33,0,15,0,0,202211200,min
Adam Thielen,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,25,0,15,0,0,202211200,min
K.J. Osborn,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,17,0,12,0,0,202211200,min
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,15,0,15,0,0,202211200,min
Jalen Reagor,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,1,0,202211200,min
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,202211200,min
Alexander Mattison,MIN,0,0,0,0,0,0,0,0,,2,0,0,3,1,1,8,0,8,0,0,202211200,min
