Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Brock Purdy,SFO,17,26,217,2,0,1,6,54,117.0,4,-2,0,1,0,0,0,0,0,0,0,202212150,sea
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,26,108,1,23,8,6,30,0,11,0,0,202212150,sea
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,4,64,0,55,0,0,0,0,0,0,0,202212150,sea
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,93,2,54,0,0,202212150,sea
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,31,0,12,0,0,202212150,sea
Tyler Kroft,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,28,0,28,0,0,202212150,sea
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,19,0,16,0,0,202212150,sea
Ray-Ray McCloud,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,16,0,16,0,0,202212150,sea
Geno Smith,SEA,31,44,238,1,0,3,31,33,90.9,1,18,0,18,0,0,0,0,0,1,0,202212150,sea
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,12,47,0,15,5,4,32,0,33,0,0,202212150,sea
Travis Homer,SEA,0,0,0,0,0,0,0,0,,1,5,0,5,4,4,25,0,11,1,1,202212150,sea
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,68,0,19,0,0,202212150,sea
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,55,0,13,0,0,202212150,sea
Noah Fant,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,32,1,12,0,0,202212150,sea
Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0,202212150,sea
Marquise Goodwin,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,10,0,6,0,0,202212150,sea
Penny Hart,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,202212150,sea
Colby Parkinson,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202212150,sea
