Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Dak Prescott,DAL,25,33,305,4,0,1,8,34,143.3,7,24,1,11,0,0,0,0,0,0,0,202301160,tam
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,15,77,0,18,3,3,12,0,5,0,0,202301160,tam
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,13,27,0,9,2,1,9,0,9,0,0,202301160,tam
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,95,2,26,0,0,202301160,tam
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,68,1,26,0,0,202301160,tam
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,46,1,15,0,0,202301160,tam
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,34,0,34,0,0,202301160,tam
T.Y. Hilton,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,23,0,14,0,0,202301160,tam
Noah Brown,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,15,0,0,202301160,tam
Tom Brady,TAM,35,66,351,2,1,2,17,30,72.2,0,0,0,0,0,0,0,0,0,1,0,202301160,tam
Rachaad White,TAM,0,0,0,0,0,0,0,0,,7,41,0,12,6,4,36,0,11,0,0,202301160,tam
Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,5,11,0,6,1,1,6,0,6,0,0,202301160,tam
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,13,10,85,0,16,0,0,202301160,tam
Julio Jones,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,74,1,30,0,0,202301160,tam
Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,11,6,74,0,20,0,0,202301160,tam
Cade Otton,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,58,0,17,0,0,202301160,tam
Russell Gage,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,2,10,0,7,0,0,202301160,tam
Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,8,1,8,0,0,202301160,tam
Ko Kieft,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202301160,tam
