Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Tom Brady,TAM,13,17,84,1,0,0,0,17,106.0,0,0,0,0,0,0,0,0,0,0,0,202301080,atl
Kyle Trask,TAM,3,9,23,0,0,0,0,9,42.4,0,0,0,0,0,0,0,0,0,0,0,202301080,atl
Blaine Gabbert,TAM,6,8,29,1,0,0,0,13,119.3,0,0,0,0,0,0,0,0,0,0,0,202301080,atl
Giovani Bernard,TAM,0,0,0,0,0,0,0,0,,7,28,0,8,2,2,-1,0,6,0,0,202301080,atl
Ke'Shawn Vaughn,TAM,0,0,0,0,0,0,0,0,,8,26,0,12,2,2,8,0,8,0,0,202301080,atl
Deven Thompkins,TAM,0,0,0,0,0,0,0,0,,1,17,0,17,9,4,25,0,13,0,0,202301080,atl
Rachaad White,TAM,0,0,0,0,0,0,0,0,,4,15,0,6,0,0,0,0,0,0,0,202301080,atl
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,55,0,17,1,1,202301080,atl
Russell Gage,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,15,1,7,0,0,202301080,atl
Breshad Perriman,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0,202301080,atl
Kyle Rudolph,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,1,8,0,0,202301080,atl
Scott Miller,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,8,0,8,0,0,202301080,atl
Cade Otton,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,202301080,atl
Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202301080,atl
Desmond Ridder,ATL,19,30,224,2,0,2,16,40,108.2,2,9,0,8,0,0,0,0,0,1,1,202301080,atl
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,24,135,0,28,0,0,0,0,0,0,0,202301080,atl
Cordarrelle Patterson,ATL,0,0,0,0,0,0,0,0,,5,18,1,8,3,2,1,0,4,0,0,202301080,atl
Avery Williams,ATL,0,0,0,0,0,0,0,0,,4,12,0,14,0,0,0,0,0,0,0,202301080,atl
Drake London,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,120,0,40,0,0,202301080,atl
Olamide Zaccheaus,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,37,1,17,0,0,202301080,atl
MyCole Pruitt,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,34,1,29,0,0,202301080,atl
Frank Darby,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0,202301080,atl
Anthony Firkser,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0,202301080,atl
Parker Hesse,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0,202301080,atl
Damiere Byrd,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,202301080,atl
Josh Ali,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,202301080,atl
