Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Marcus Mariota,ATL,8,13,124,1,0,3,17,75,118.7,6,31,0,11,0,0,0,0,0,1,0,202210230,cin
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,16,50,1,9,0,0,0,0,0,0,0,202210230,cin
Caleb Huntley,ATL,0,0,0,0,0,0,0,0,,6,22,0,10,0,0,0,0,0,0,0,202210230,cin
Avery Williams,ATL,0,0,0,0,0,0,0,0,,1,4,0,4,1,0,0,0,0,0,0,202210230,cin
Damiere Byrd,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,75,1,75,0,0,202210230,cin
Olamide Zaccheaus,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,31,0,12,0,0,202210230,cin
Drake London,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,202210230,cin
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,9,0,7,0,0,202210230,cin
Joe Burrow,CIN,34,42,481,3,0,3,22,60,138.2,3,20,1,20,0,0,0,0,0,0,0,202210230,cin
Joe Mixon,CIN,0,0,0,0,0,0,0,0,,17,58,1,11,3,3,33,0,22,0,0,202210230,cin
Tyler Boyd,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,155,1,60,0,0,202210230,cin
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,130,2,41,0,0,202210230,cin
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,93,0,25,0,0,202210230,cin
Hayden Hurst,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,48,0,14,0,0,202210230,cin
Mitchell Wilcox,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,0,8,0,0,202210230,cin
Samaje Perine,CIN,0,0,0,0,0,0,0,0,,1,0,0,0,2,2,8,0,6,0,0,202210230,cin
