Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Russell Wilson,DEN,17,25,237,2,0,3,23,55,124.9,4,29,1,13,1,1,1,0,1,0,0,202210020,rai
Javonte Williams,DEN,0,0,0,0,0,0,0,0,,10,28,0,13,1,1,-1,0,-1,0,0,202210020,rai
Mike Boone,DEN,0,0,0,0,0,0,0,0,,3,20,0,13,3,1,9,0,9,0,0,202210020,rai
Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,3,8,0,7,1,0,0,0,0,1,1,202210020,rai
KJ Hamler,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,55,0,55,0,0,202210020,rai
Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,53,1,32,0,0,202210020,rai
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,52,1,18,0,0,202210020,rai
Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,39,0,35,0,0,202210020,rai
Eric Saubert,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,25,0,25,0,0,202210020,rai
Montrell Washington,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0,202210020,rai
Derek Carr,LVR,21,34,188,0,0,2,15,20,76.6,7,40,0,20,0,0,0,0,0,0,0,202210020,rai
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,28,144,2,43,6,5,31,0,12,0,0,202210020,rai
Zamir White,LVR,0,0,0,0,0,0,0,0,,2,24,0,22,0,0,0,0,0,0,0,202210020,rai
Davante Adams,LVR,0,0,0,0,0,0,0,0,,1,4,0,4,13,9,101,0,20,0,0,202210020,rai
Mack Hollins,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,33,0,16,0,0,202210020,rai
Darren Waller,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,24,0,13,0,0,202210020,rai
Brandon Bolden,LVR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,0,0,202210020,rai
