Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att.1,Yds.2,TD.1,Lng.1,Tgt,Rec,Yds.3,TD.2,Lng.2,Fmb,FL,fecha,team
Trevor Lawrence,JAX,30,42,368,3,0,0,0,25,121.9,3,7,1,7,0,0,0,0,0,0,0,202212110,oti
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,17,32,0,7,0,0,0,0,0,0,0,202212110,oti
Jamycal Hasty,JAX,0,0,0,0,0,0,0,0,,4,13,0,10,0,0,0,0,0,0,0,202212110,oti
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,1,8,0,8,3,3,36,0,16,0,0,202212110,oti
Evan Engram,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,15,11,162,2,25,0,0,202212110,oti
Zay Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,77,1,20,0,0,202212110,oti
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,45,0,23,0,0,202212110,oti
Marvin Jones,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,22,0,22,0,0,202212110,oti
Chris Manhertz,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,21,0,21,0,0,202212110,oti
Dan Arnold,JAX,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0,202212110,oti
Ryan Tannehill,TEN,25,38,254,2,1,4,27,27,91.3,2,16,0,8,0,0,0,0,0,1,1,202212110,oti
Derrick Henry,TEN,0,0,0,0,0,0,0,0,,17,121,1,50,5,3,34,0,16,2,2,202212110,oti
Austin Hooper,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,68,0,24,0,0,202212110,oti
Robert Woods,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,49,0,18,0,0,202212110,oti
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,1,0,0,0,6,6,45,1,15,0,0,202212110,oti
Chris Conley,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,27,0,27,0,0,202212110,oti
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,23,1,13,0,0,202212110,oti
Julius Chestnut,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,8,0,4,0,0,202212110,oti
Racey McMath,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,202212110,oti
